"file","id","group","description","defect","status","message","n_warnings","warnings","elapsed","outcome"
"21-network","N-24",NA,"depth above 2 does not silently equal depth 2",NA,"PASS",NA,0,NA,2.42612385749817,"pass"
"21-network","N-25",NA,"graph is directed",NA,"PASS",NA,0,NA,1.27786803245544,"pass"
"30-bulk-prewarm","BW-01",NA,"enheter csv bulk downloads",NA,"PASS",NA,0,NA,0.0837128162384033,"pass"
"30-bulk-prewarm","BW-02",NA,"underenheter csv bulk downloads",NA,"PASS",NA,0,NA,0.0664265155792236,"pass"
"30-bulk-prewarm","BW-03",NA,"enheter json bulk downloads",NA,"PASS",NA,0,NA,236.089487791061,"pass"
"30-bulk-prewarm","BW-04",NA,"roller json bulk downloads",NA,"PASS",NA,0,NA,143.229332923889,"pass"
"30-bulk-prewarm","BW-05",NA,"cached second call performs no download",NA,"PASS",NA,0,NA,0.206292152404785,"pass"
"30-bulk-prewarm","BW-06",NA,"sampled enheter parse succeeds",NA,"PASS",NA,0,NA,5.61665272712708,"pass"
"30-bulk-prewarm","BW-07",NA,"snapshot store partitions are written",NA,"PASS",NA,0,NA,5.63559508323669,"pass"
"30-bulk-prewarm","BW-08",NA,"snapshot store lists every partition",NA,"PASS",NA,0,NA,0.0303230285644531,"pass"
"30-bulk-prewarm","BW-09",NA,"snapshot dates round trip",NA,"PASS",NA,0,NA,0.00373291969299316,"pass"
"30-bulk-prewarm","BW-10",NA,"arrow can open the constructed store",NA,"PASS",NA,0,NA,0.136017799377441,"pass"
"30-bulk-prewarm","BW-11",NA,"underenheter store is written for cross-type tests",NA,"PASS",NA,0,NA,1.09444189071655,"pass"
"33-panel-series-events","PN-00",NA,"the shared store has at least three snapshots",NA,"PASS",NA,0,NA,0.00131535530090332,"pass"
"33-panel-series-events","PN-01",NA,"panel returns rows",NA,"PASS",NA,0,NA,0.0103118419647217,"pass"
"33-panel-series-events","PN-02",NA,"documented columns are present",NA,"PASS",NA,0,NA,0.000601530075073242,"pass"
"33-panel-series-events","PN-03",NA,"requested columns are present",NA,"PASS",NA,0,NA,0.000832796096801758,"pass"
"33-panel-series-events","PN-04",NA,"no unrequested payload columns leak in","D-61","PASS",NA,0,NA,0.000707387924194336,"pass_unexpected"
"33-panel-series-events","PN-05",NA,"date_mapping attribute is attached",NA,"PASS",NA,0,NA,0.000524997711181641,"pass"
"33-panel-series-events","PN-06",NA,"every panel snapshot_date exists in the store",NA,"PASS",NA,0,NA,0.00218009948730469,"pass"
"33-panel-series-events","PN-07",NA,"LOCF never uses a future snapshot",NA,"PASS",NA,0,NA,0.000479698181152344,"pass"
"33-panel-series-events","PN-08",NA,"one row per firm per period",NA,"PASS",NA,0,NA,0.154267311096191,"pass"
"33-panel-series-events","PN-09",NA,"quarterly frequency yields more periods than yearly",NA,"PASS",NA,0,NA,7.06192636489868,"pass"
"33-panel-series-events","PN-10",NA,"monthly frequency yields the most periods",NA,"PASS",NA,0,NA,7.51357340812683,"pass"
"33-panel-series-events","PN-11",NA,"custom dates are honoured",NA,"PASS",NA,0,NA,3.20559453964233,"pass"
"33-panel-series-events","PN-12",NA,"from and to bound the panel",NA,"PASS",NA,0,NA,3.27365922927856,"pass"
"33-panel-series-events","PN-13",NA,"max_gap removes stale carry-forward",NA,"PASS",NA,0,NA,8.15815210342407,"pass"
"33-panel-series-events","PN-14",NA,"max_gap is effective for custom frequency","D-62","FAIL"," logi FALSE",0,NA,6.14250206947327,"defect_confirmed"
"33-panel-series-events","PN-15",NA,"is_entry marks only genuinely new firms","D-60","FAIL"," logi FALSE",0,NA,0.00810670852661133,"defect_confirmed"
"33-panel-series-events","PN-16",NA,"is_exit marks only firms absent from later periods","D-60","FAIL"," logi FALSE",0,NA,0.00484013557434082,"defect_confirmed"
"33-panel-series-events","PN-17",NA,"a firm removed between snapshots is flagged as an exit exactly once","D-60","SKIP","precondition unavailable",0,NA,0.473526954650879,"skip"
"33-panel-series-events","PN-18",NA,"labelled panel translates codes",NA,"PASS",NA,0,NA,7.3992645740509,"pass"
"33-panel-series-events","PN-19",NA,"underenheter panel works",NA,"PASS",NA,0,NA,1.34273195266724,"pass"
"33-panel-series-events","PN-20",NA,"custom frequency without dates aborts informatively",NA,"PASS","No snapshots available for the requested period range.",0,NA,0.0431864261627197,"pass"
"33-panel-series-events","PN-21",NA,"period values are period labels, not raw snapshot dates","D-65","FAIL"," logi FALSE",0,NA,3.38900113105774,"defect_confirmed"
"33-panel-series-events","SE-01",NA,"series returns rows",NA,"PASS",NA,0,NA,0.00047755241394043,"pass"
"33-panel-series-events","SE-02",NA,"series has a period column",NA,"PASS",NA,0,NA,0.0108804702758789,"pass"
"33-panel-series-events","SE-03",NA,"series names summary columns as col_fn",NA,"PASS",NA,0,NA,0.000478029251098633,"pass"
"33-panel-series-events","SE-04",NA,"counting mode works without .vars",NA,"PASS",NA,0,NA,0.285086631774902,"pass"
"33-panel-series-events","SE-05",NA,"national totals equal the sum of grouped totals",NA,"PASS",NA,0,NA,1.27364683151245,"pass"
"33-panel-series-events","SE-06",NA,"multiple summary functions produce multiple columns",NA,"PASS",NA,0,NA,0.209730863571167,"pass"
"33-panel-series-events","SE-07",NA,"multiple grouping variables are supported",NA,"PASS",NA,0,NA,0.274900436401367,"pass"
"33-panel-series-events","SE-08",NA,"series counts match panel counts per period",NA,"PASS",NA,0,NA,3.78881454467773,"pass"
"33-panel-series-events","SE-09",NA,"brreg_panel_meta is attached",NA,"PASS",NA,0,NA,0.000498533248901367,"pass"
"33-panel-series-events","SE-10",NA,"an unknown grouping column aborts informatively",NA,"PASS","i In argument: `dplyr::across(dplyr::all_of(grp))`.
Caused by error in `across()`:
i In argument: `dplyr::all_of(grp)`.
Caused by error in `dplyr::all_of()`:
! Can't subset elements that don't exist.
x Element `nope` doesn't exist.",0,NA,0.290422916412354,"pass"
"33-panel-series-events","SE-11",NA,"quarterly and monthly frequencies work",NA,"PASS",NA,0,NA,2.50200963020325,"pass"
"33-panel-series-events","EV-01",NA,"events returns rows",NA,"PASS",NA,0,NA,0.000586032867431641,"pass"
"33-panel-series-events","EV-02",NA,"documented columns are present",NA,"PASS",NA,0,NA,0.000514984130859375,"pass"
"33-panel-series-events","EV-03",NA,"event types are the documented set",NA,"PASS",NA,0,NA,0.000497341156005859,"pass"
"33-panel-series-events","EV-04",NA,"event_date equals the later snapshot",NA,"PASS",NA,0,NA,0.000431537628173828,"pass"
"33-panel-series-events","EV-05",NA,"exits equal the set difference of org numbers",NA,"PASS",NA,0,NA,0.270126581192017,"pass"
"33-panel-series-events","EV-06",NA,"entries equal the reverse set difference",NA,"PASS",NA,0,NA,0.260302782058716,"pass"
"33-panel-series-events","EV-07",NA,"planted municipality changes are detected",NA,"PASS",NA,0,NA,0.00116515159606934,"pass"
"33-panel-series-events","EV-08",NA,"change rows carry both values",NA,"PASS",NA,0,NA,0.000703573226928711,"pass"
"33-panel-series-events","EV-09",NA,"entry and exit rows carry no field",NA,"PASS",NA,0,NA,0.000496864318847656,"pass"
"33-panel-series-events","EV-10",NA,"cols restricts the tracked fields",NA,"PASS",NA,0,NA,0.379315853118896,"pass"
"33-panel-series-events","EV-11",NA,"identical snapshots produce no events",NA,"PASS",NA,0,NA,1.87259221076965,"pass"
"33-panel-series-events","EV-12",NA,"an unknown snapshot date aborts",NA,"PASS","No snapshot for 1999-01-01. Run `brreg_snapshots()` to see available
dates.",0,NA,0.0241806507110596,"pass"
"33-panel-series-events","EV-13",NA,"reversed dates are rejected or clearly labelled",NA,"FAIL"," logi FALSE",0,NA,1.85228824615479,"regression"
"33-panel-series-events","EV-14",NA,"no org number appears as both entry and exit",NA,"PASS",NA,0,NA,0.00057220458984375,"pass"
"33-panel-series-events","TS-01",NA,"series converts to a tsibble",NA,"PASS",NA,0,NA,0.0168769359588623,"pass"
"33-panel-series-events","TS-02",NA,"panel converts to a tsibble","D-67","PASS",NA,0,NA,5.01832246780396,"pass_unexpected"
"33-panel-series-events","TS-03",NA,"explicit key and index are honoured",NA,"PASS",NA,0,NA,0.0145382881164551,"pass"
"33-panel-series-events","TS-04",NA,"the tsibble index is a Date",NA,"PASS",NA,0,NA,0.0314648151397705,"pass"
"33-panel-series-events","TS-05",NA,"no rows are lost in conversion",NA,"PASS",NA,0,NA,0.0126967430114746,"pass"
"35-replay","RP-00",NA,"a usable update sample overlaps the base",NA,"PASS",NA,0,NA,0.000674009323120117,"pass"
"35-replay","RP-01",NA,"replay returns the base schema",NA,"PASS",NA,0,NA,26.799284696579,"pass"
"35-replay","RP-02",NA,"replay attaches replay_info",NA,"PASS",NA,0,NA,24.8591017723083,"pass"
"35-replay","RP-03",NA,"replay_info counts sum to the applied updates",NA,"PASS",NA,0,NA,24.6169137954712,"pass"
"35-replay","RP-04",NA,"deletions remove rows",NA,"FAIL"," logi FALSE",0,NA,21.6556022167206,"regression"
"35-replay","RP-05",NA,"an empty update set returns the base unchanged",NA,"PASS",NA,0,NA,0.000903844833374023,"pass"
"35-replay","RP-06",NA,"target_date includes events on that day","D-69","FAIL"," logi FALSE",0,NA,42.768123626709,"defect_confirmed"
"35-replay","RP-07",NA,"an earlier target applies fewer updates",NA,"PASS",NA,0,NA,24.6434361934662,"pass"
"35-replay","RP-08",NA,"field changes are actually applied",NA,"PASS",NA,0,NA,25.5055317878723,"pass"
"35-replay","RP-09",NA,"address changes are replayed rather than dropped","D-71","FAIL"," logi FALSE",0,NA,0.059502124786377,"defect_confirmed"
"35-replay","RP-10",NA,"every observed CDC field maps to a state column","D-71","FAIL"," logi FALSE",0,NA,0.0606415271759033,"defect_confirmed"
"35-replay","RP-11",NA,"replay without include_changes signals rather than silently no-oping","D-70","FAIL"," logi FALSE",0,NA,1.79617857933044,"defect_confirmed"
"35-replay","RP-12",NA,"cols restricts the replayed columns",NA,"PASS",NA,0,NA,16.0705065727234,"pass"
"35-replay","RP-13",NA,"new entities are inserted with a resolvable identity",NA,"SKIP","precondition unavailable",0,NA,23.2507600784302,"skip"
"35-replay","RP-14",NA,"replay never introduces duplicate org numbers",NA,"PASS",NA,0,NA,22.2910330295563,"pass"
"35-replay","RP-15",NA,"replay preserves column types",NA,"PASS",NA,0,NA,21.8389918804169,"pass"
"35-replay","RP-16",NA,"replay agrees with a live lookup on a changed entity",NA,"PASS",NA,0,NA,23.5708935260773,"pass"
"35-replay","RP-17",NA,"replaying twice is idempotent",NA,"PASS",NA,0,NA,63.1148128509521,"pass"
"31-download","DL-01",NA,"path output returns an existing gzip file",NA,"PASS",NA,0,NA,0.0178940296173096,"pass"
"31-download","DL-02",NA,"path output is inside the package cache directory",NA,"PASS",NA,0,NA,0.0126247406005859,"pass"
"31-download","DL-03",NA,"roller csv is coerced to json with a message",NA,"PASS",NA,0,NA,0.00836849212646484,"pass"
"31-download","DL-04",NA,"underenheter path output works",NA,"PASS",NA,0,NA,0.00445723533630371,"pass"
"31-download","DL-05",NA,"refresh = auto without a change does not re-download",NA,"PASS",NA,0,NA,0.220575571060181,"pass"
"31-download","DL-06",NA,"refresh = auto compares against the server","D-22","FAIL"," logi FALSE",0,NA,0.00373268127441406,"defect_confirmed"
"31-download","DL-07",NA,"an unrecognised refresh value is rejected","D-23","FAIL"," logi FALSE",0,NA,0.00887680053710938,"defect_confirmed"
"31-download","DL-08",NA,"cache = FALSE does not leave a cached payload behind","D-24","FAIL"," logi FALSE",0,NA,68.9632973670959,"defect_confirmed"
"31-download","DL-09",NA,"csv tibble output maps to English column names",NA,"PASS",NA,0,NA,0.458503723144531,"pass"
"31-download","DL-10",NA,"arrow output maps to the same column names as tibble output","D-25","ERROR","Invalid: CSV parse error: Expected 90 columns, got 63: Jonas Lies gate 53C"",""TROMS<U+00D8>"",""9009"",""TROMS<U+00D8>"",""5501"",""Norge"",""NO"","""","""","""",""2014-07-17"",""2013- ...",0,NA,3.1287636756897,"defect_confirmed"
"31-download","DL-11",NA,"arrow output is not materialised as a data frame","D-97","ERROR","Invalid: CSV parse error: Expected 90 columns, got 63: Jonas Lies gate 53C"",""TROMS<U+00D8>"",""9009"",""TROMS<U+00D8>"",""5501"",""Norge"",""NO"","""","""","""",""2014-07-17"",""2013- ...",0,NA,2.4525842666626,"defect_confirmed"
"31-download","DL-12",NA,"arrow output row count matches the register","D-97","ERROR","Invalid: CSV parse error: Expected 90 columns, got 63: Jonas Lies gate 53C"",""TROMS<U+00D8>"",""9009"",""TROMS<U+00D8>"",""5501"",""Norge"",""NO"","""","""","""",""2014-07-17"",""2013- ...",0,NA,2.40218234062195,"defect_confirmed"
"32-snapshot","SN-01",NA,"underenheter snapshot writes a parquet partition",NA,"PASS",NA,0,NA,119.47249007225,"pass"
"32-snapshot","SN-02",NA,"snapshot is listed",NA,"PASS",NA,0,NA,0.0408303737640381,"pass"
"32-snapshot","SN-03",NA,"snapshot records a manifest entry",NA,"PASS",NA,0,NA,0.00471878051757812,"pass"
"32-snapshot","SN-04",NA,"manifest records a file hash",NA,"PASS",NA,0,NA,0.00532150268554688,"pass"
"32-snapshot","SN-05",NA,"manifest record_count matches the parquet row count",NA,"PASS",NA,0,NA,5.35664033889771,"pass"
"32-snapshot","SN-06",NA,"re-snapshotting without force is a no-op",NA,"PASS",NA,0,NA,0.0120584964752197,"pass"
"32-snapshot","SN-07",NA,"the snapshot store contains only parquet files","D-54","FAIL"," logi FALSE",0,NA,0.00343751907348633,"defect_confirmed"
"32-snapshot","SN-08",NA,"arrow can open the store written by brreg_snapshot","D-54","ERROR","Invalid: Could not open Parquet input source '/home/claude/tidybrreg-stresstest/tmp/snapshot-store/underenheter/snapshot_date=2026-08-05/raw/underenheter_bulk.csv.gz': Parquet magic bytes not found in footer. Either the file is corrupted or this is not a parquet file.",0,NA,0.114934921264648,"defect_confirmed"
"32-snapshot","SN-09",NA,"arrow reads the expected row count from the store","D-54","ERROR","Invalid: Could not open Parquet input source '/home/claude/tidybrreg-stresstest/tmp/snapshot-store/underenheter/snapshot_date=2026-08-05/raw/underenheter_bulk.csv.gz': Parquet magic bytes not found in footer. Either the file is corrupted or this is not a parquet file.",0,NA,0.0110375881195068,"defect_confirmed"
"32-snapshot","SN-10",NA,"snapshot date partition key matches the requested date",NA,"PASS",NA,0,NA,138.784813404083,"pass"
"32-snapshot","SN-11",NA,"force overwrites rather than duplicating a partition",NA,"PASS",NA,0,NA,121.833125352859,"pass"
"32-snapshot","SN-12",NA,"manifest ids remain unique after a forced re-snapshot","D-55","FAIL"," logi FALSE",0,NA,0.0477075576782227,"defect_confirmed"
"34-sync","SY-01",NA,"status before sync reports nothing initialised",NA,"PASS",NA,0,NA,0.0553333759307861,"pass"
